no,product name,price,vendor,link
672,One Stud Mid-Top Nappa Sneakers Red,7.500.000,Valentino Garavani,https://voila.id/collections/men/products/valentino-garavani-one-stud-mid-top-nappa-sneakers-red#
673,Gray Tech Fabric Low-Top Sneakers,7.500.000,Fendi,https://voila.id/collections/men/products/fendi-gray-tech-fabric-low-top-sneakers#
674,FF Logo-Intarsia Crew Neck Jumper Man,7.800.000,Fendi,https://voila.id/collections/men/products/fendi-ff-logo-intarsia-crew-neck-jumper-man#
675,Moccanio Star Applications Loafer Black,6.500.000,Jimmy Choo,https://voila.id/collections/men/products/jimmy-choo-moccanio-star-applications-loafer-black#
676,Memphis Neoprene Low Top Sneakers Black,5.800.000,Jimmy Choo,https://voila.id/collections/men/products/jimmy-choo-memphis-neoprene-low-top-sneakers-black#
677,Gancini Tubular Ornament Driver Black,6.400.000,Salvatore Ferragamo,https://voila.id/collections/men/products/salvatore-ferragamo-gancini-tubular-ornament-driver-black#
678,White Jersey Decorated Multicolour Patch sweatshirt,9.800.000,Fendi,https://voila.id/collections/men/products/fendi-white-jersey-decorated-multicolour-patch-sweatshirt#
679,The Simpsons Market Cowabunga Arc T-Shirt Black Man,2.000.000,Chinatown Market,https://voila.id/collections/men/products/chinatown-market-the-simpsons-market-cowabunga-arc-t-shirt-black-man#
680,Men's Multicolor Sporty B Tracksuit T-Shirt,7.300.000,Balenciaga,https://voila.id/collections/men/products/balenciaga-mens-multicolor-sporty-b-tracksuit-t-shirt#
681,Neo Classic Medium Top Handle Bag Black,22.700.000,Balenciaga,https://voila.id/collections/men/products/balenciaga-neo-classic-medium-top-handle-bag-black-1#
682,Monogram Printed  All Over Logo Shirt - Men,8.800.000,Balenciaga,https://voila.id/collections/men/products/balenciaga-monogram-printed-all-over-logo-shirt-men#
683,College Small Fit T-Shirt Navy,5.800.000,Balenciaga,https://voila.id/collections/men/products/balenciaga-college-small-fit-t-shirt-navy#
684,GG Knit Cashmere Jacquard Cardigan - Man,14.400.000,Gucci,https://voila.id/collections/men/products/gucci-gg-knit-cashmere-jacquard-cardigan-man#
685,Mirror Logo Print T-Shirt Ivory,5.800.000,Gucci,https://voila.id/collections/men/products/gucci-mirror-logo-print-t-shirt-ivory#
686,Navy Spooky Velvet Loafer Navy Black,9.300.000,Christian Louboutin,https://voila.id/collections/men/products/christian-louboutin-navy-spooky-velvet-loafer-navy-black#
687,Louis Junior Spikes Sneakers Suede Man Dark Grey,8.500.000,Christian Louboutin,https://voila.id/collections/men/products/christian-louboutin-louis-junior-spikes-sneakers-suede-man-dark-grey#
688,Lou Spikes 000 High Top Sneakers Black,8.500.000,Christian Louboutin,https://voila.id/collections/men/products/christian-louboutin-lou-spikes-000-high-top-sneakers-black#
689,Worker Boot Black,8.800.000,Alexander McQueen,https://voila.id/collections/men/products/alexander-mcqueen-worker-boot-black#
690,Classic Logo Oversized T-Shirt White,3.300.000,Palm Angels,https://voila.id/collections/men/products/palm-angels-classic-logo-oversized-t-shirt-white#
691,Triangle Logo Patch T-Shirt Black Man,5.800.000,Prada,https://voila.id/collections/men/products/prada-triangle-logo-patch-t-shirt-black-man#
692,Ace Sneakers Freya Hartas Black,8.800.000,Gucci,https://voila.id/collections/men/products/gucci-ace-sneakers-freya-hartas-black#
693,B23 High Top Sneaker Black D Oblique Kumo,15.500.000,Christian Dior,https://voila.id/collections/men/products/christian-dior-b23-high-top-sneaker-black-d-oblique-kumo#
694,B23 High-Top Sneaker White - White Oblique Canvas,15.000.000,Christian Dior,https://voila.id/collections/men/products/christian-dior-b23-high-top-sneaker-white-white-oblique-canvas#
695,Explorer Derby Shoe Black Smooth Calfskin and Beige Oblique Jacquard,11.000.000,Christian Dior,https://voila.id/collections/men/products/christian-dior-explorer-derby-shoe-black-smooth-calfskin-and-beige-oblique-jacquard#
696,Kenny Scharf Oversized T-Shirt Green White Man,9.700.000,Christian Dior,https://voila.id/collections/men/products/christian-dior-kenny-scharf-oversized-t-shirt-green-white-man#
697,Arrows Suitcase White,9.800.000,Off-White,https://voila.id/collections/men/products/off-white-arrows-suitcase-white-1#
698,Rubber Arrows Backpack - Black,6.800.000,Off-White,https://voila.id/collections/men/products/off-white-rubber-arrows-backpack-black#
699,Odsy-1000 Sneakers White,6.500.000,Off-White,https://voila.id/collections/men/products/off-white-odsy-1000-sneakers-white#
700,Low Vulcanized Sneakers White Grey Beige,3.900.000,Off-White,https://voila.id/collections/men/products/off-white-low-vulcanized-sneakers-white-grey-beige#
701,Low Vulcanized Fabric Sneakers Black White,4.100.000,Off-White,https://voila.id/collections/men/products/off-white-low-vulcanized-fabric-sneakers-black-white#
702,Diagonals Track Jacket Stone Black,6.800.000,Off-White,https://voila.id/collections/men/products/off-white-diagonals-track-jacket-stone-black#
703,Caravaggio Painting Sweatshirt White Yellow,5.300.000,Off-White,https://voila.id/collections/men/products/off-white-caravaggio-painting-sweatshirt-white-yellow#
704,Caravaggio Painting T-Shirt White Man,3.700.000,Off-White,https://voila.id/collections/men/products/off-white-caravaggio-painting-t-shirt-white-man-1#
705,Greca Accent T-Shirt Black,3.600.000,Versace,https://voila.id/collections/men/products/versace-greca-accent-t-shirt-black#
706,EA7 Back Oversized Logo T-Shirt Navy Blue Man,1.800.000,Emporio Armani,https://voila.id/collections/men/products/emporio-armani-ea7-back-oversized-logo-t-shirt-navy-blue-man#
707,EA7 Back Oversized Logo T-Shirt Black Man,1.800.000,Emporio Armani,https://voila.id/collections/men/products/emporio-armani-ea7-back-oversized-logo-t-shirt-black-man#
708,Eagle Logo T-Shirt Ferro Aquila Man,2.200.000,Emporio Armani,https://voila.id/collections/men/products/emporio-armani-eagle-logo-t-shirt-ferro-aquila-man#
709,Signature Logo Pima-Jersey T-Shirt Black Man,1.800.000,Emporio Armani,https://voila.id/collections/men/products/emporio-armani-signature-logo-pima-jersey-t-shirt-black-man#
710,r-EAcreate Logo Print Tencel-Blend T-Shirt Black Man,2.100.000,Emporio Armani,https://voila.id/collections/men/products/emporio-armani-r-eacreate-logo-print-tencel-blend-t-shirt-black-man#
711,Check Cotton Poplin Shirt Dark Birch,5.600.000,Burberry,https://voila.id/collections/men/products/burberry-check-cotton-poplin-shirt-dark-birch#
712,Low Vulcanized Diag Sneakers Black Green Red,4.200.000,Off-White,https://voila.id/collections/men/products/off-white-low-vulcanized-diag-sneakers-black-green-red#
713,Repeat Bifold Coin Wallet Embossed Silk Calfskin Tan,5.400.000,Loewe,https://voila.id/collections/men/products/loewe-repeat-bifold-coin-wallet-embossed-silk-calfskin-tan#
714,Sport Sweatshirt Grey/Black Man,3.400.000,Kenzo,https://voila.id/collections/men/products/kenzo-sport-sweatshirt-grey-black-man#
715,4G Logo Tapered Trackpants Black,8.800.000,Givenchy,https://voila.id/collections/men/products/givenchy-4g-logo-tapered-trackpants-black#
716,4G Jogger Jacket In Nylon Black,11.800.000,Givenchy,https://voila.id/collections/men/products/givenchy-4g-jogger-jacket-in-nylon-black#
717,Reverse Bunny Tee Black Gold,4.500.000,Amiri,https://voila.id/collections/men/products/amiri-reverse-bunny-tee-black-gold#
718,Play Heart Polka Dot T-Shirt White,2.100.000,Comme Des Garcons,https://voila.id/collections/men/products/comme-des-garcons-play-heart-polka-dot-t-shirt-white#
719,New Big Heart CT70 Hi Top Steel Grey,3.300.000,Comme Des Garcons,https://voila.id/collections/men/products/comme-des-garcons-new-big-heart-ct70-hi-top-steel-grey#
720,Micro Logo Bucket Hat Patent Black,2.300.000,MSGM,https://voila.id/collections/men/products/msgm-micro-logo-bucket-hat-patent-black#
721,Waist Pocket T-Shirt Beige Man,3.300.000,Ambush,https://voila.id/collections/men/products/ambush-waist-pocket-t-shirt-beige-man#
722,Logo Doodle T-Shirt White Logo Pink Man,2.700.000,Dsquared2,https://voila.id/collections/men/products/dsquared2-logo-doodle-t-shirt-white-logo-pink-man#
723,Sprayed Logo T-Shirt White Man,2.700.000,Dsquared2,https://voila.id/collections/men/products/dsquared2-sprayed-logo-t-shirt-white-man#
724,Hybrid Cyber Punk T-Shirt Black Man,2.700.000,Neil Barrett,https://voila.id/collections/men/products/neil-barrett-hybrid-cyber-punk-t-shirt-black-man#
725,Face Maple Leaf T-Shirt White Man,2.700.000,Dsquared2,https://voila.id/collections/men/products/dsquared2-face-maple-leaf-t-shirt-white-man#
726,Ju Jitsu Tee Black Man,2.900.000,Neil Barrett,https://voila.id/collections/men/products/neil-barrett-ju-jitsu-tee-black-man#
727,Rock Slouch T-Shirt Black Man,2.900.000,Dsquared2,https://voila.id/collections/men/products/dsquared2-rock-slouch-t-shirt-black-man#
728,"Hybrid ""Entwined Bodies - Marble On Skin"" T-Shirt Black",2.700.000,Neil Barrett,https://voila.id/collections/men/products/neil-barrett-hybrid-entwined-bodies-marble-on-skin-t-shirt-black#
729,Brothers Sweatshirt Black Man,3.600.000,Dsquared2,https://voila.id/collections/men/products/dsquared2-brothers-sweatshirt-black-man#
730,Brothers Sweatshirt White Man,3.600.000,Dsquared2,https://voila.id/collections/men/products/dsquared2-brothers-sweatshirt-white-man#
731,Icon Ciro T-Shirt Grey Man,2.900.000,Dsquared2,https://voila.id/collections/men/products/dsquared2-icon-ciro-t-shirt-grey-man#
732,Spray Xanny Logo Hoodie Black Man,3.200.000,Pharmacy Industry,https://voila.id/collections/men/products/pharmacy-industry-spray-xanny-logo-hoodie-black-man#
733,Xanny Logo Pants Black Man,2.900.000,Pharmacy Industry,https://voila.id/collections/men/products/pharmacy-industry-xanny-logo-pants-black-man#
734,Triple Xanny Logo Hoodie Black Man,3.200.000,Pharmacy Industry,https://voila.id/collections/men/products/pharmacy-industry-triple-xanny-logo-hoodie-black-man#
735,T-Shirt Logo Black Purple Man,2.400.000,Pharmacy Industry,https://voila.id/collections/men/products/pharmacy-industry-t-shirt-logo-black-purple-man#
736,Barbie Logo Hoodie Off White Man,3.100.000,Pharmacy Industry,https://voila.id/collections/men/products/pharmacy-industry-barbie-logo-hoodie-off-white-man#
737,Bear Logo Hoodie Off White Man,3.100.000,Pharmacy Industry,https://voila.id/collections/men/products/pharmacy-industry-bear-logo-hoodie-off-white-man#
738,Louis Spikes III Calf Mesh Ying High-Top Sneakers Black White,8.800.000,Christian Louboutin,https://voila.id/collections/men/products/christian-louboutin-louis-spikes-iii-calf-mesh-ying-high-top-sneakers-black-white#
739,EA7 Logo Series T-Shirt Black Man,1.900.000,Emporio Armani,https://voila.id/collections/men/products/emporio-armani-ea7-logo-series-t-shirt-black-man#
740,Xanny Logo Hoodie Black Man,3.200.000,Pharmacy Industry,https://voila.id/collections/men/products/pharmacy-industry-xanny-logo-hoodie-black-man#
741,Play Logo Print T-Shirt Black Man,2.000.000,Comme Des Garcons,https://voila.id/collections/men/products/comme-des-garcons-play-logo-print-t-shirt-black-man#
742,EA7 Fundamental Sporty T-Shirt Black Man,2.100.000,Emporio Armani,https://voila.id/collections/men/products/emporio-armani-ea7-fundamental-sporty-t-shirt-black-man#
743,EA7 Fundamental Sporty T-Shirt Navy Blue Man,2.100.000,Emporio Armani,https://voila.id/collections/men/products/emporio-armani-ea7-fundamental-sporty-t-shirt-navy-blue-man#
744,EA7 Fundamental Sporty T-Shirt White Man,2.100.000,Emporio Armani,https://voila.id/collections/men/products/emporio-armani-ea7-fundamental-sporty-t-shirt-white-man#
745,Baseball Tee Cream Red,3.300.000,Fear Of God,https://voila.id/collections/men/products/fear-of-god-baseball-tee-cream-red#
746,Monogram Silver Lurex Sweater Black,11.300.000,Vetements,https://voila.id/collections/men/products/vetements-monogram-silver-lurex-sweater-black#
747,Air Force 1 Low '07 LX Hello Black - Man,2.700.000,Nike,https://voila.id/collections/men/products/nike-air-force-1-low-07-lx-hello-black-man#
748,Air Force 1 '07 Shoes White Man,2.400.000,Nike,https://voila.id/collections/men/products/nike-air-force-1-07-shoes-white-man#
749,Graffiti Sweatshirt Khaki,5.400.000,Alexander McQueen,https://voila.id/collections/men/products/alexander-mcqueen-graffiti-sweatshirt-khaki#
750,Contrasting Logo Sweatshirt White,3.000.000,Moschino,https://voila.id/collections/men/products/moschino-contrasting-logo-sweatshirt-white#
751,Graffiti T-Shirt Khaki,3.400.000,Alexander McQueen,https://voila.id/collections/men/products/alexander-mcqueen-graffiti-t-shirt-khaki#
752,Graffiti Sweatshirt - Blue White,6.900.000,Alexander McQueen,https://voila.id/collections/men/products/alexander-mcqueen-graffiti-sweatshirt-blue-white#
753,Couture Crystal Stone Logo Sweatshirt Black Man,4.400.000,Moschino,https://voila.id/collections/men/products/moschino-couture-crystal-stone-logo-sweatshirt-black-man#
754,Couture Crystal Stone Logo Jacket Black Man,9.100.000,Moschino,https://voila.id/collections/men/products/moschino-couture-crystal-stone-logo-jacket-black-man#
755,Industrial Strap Mini Backpack Black,5.100.000,Off-White,https://voila.id/collections/men/products/off-white-industrial-strap-mini-backpack-black#
756,3.0 Off-Court High-Top Sneakers Black,6.400.000,Off-White,https://voila.id/collections/men/products/off-white-3-0-off-court-high-top-sneakers-black#
757,Portofino Calfskin Sneakers White Black,5.600.000,Dolce & Gabbana,https://voila.id/collections/men/products/dolce-gabbana-portofino-calfskin-sneakers-white-black#
758,Portofino Sneakers Calfskin Silver Black,5.600.000,Dolce & Gabbana,https://voila.id/collections/men/products/dolce-gabbana-portofino-sneakers-calfskin-silver-black#
759,District PM Damier Graphite Canvas,25.200.000,Louis Vuitton,https://voila.id/collections/men/products/louis-vuitton-district-pm-damier-graphite-canvas#
760,Optical Bomber Jacket Black Man,7.300.000,Moschino,https://voila.id/collections/men/products/moschino-optical-bomber-jacket-black-man#
761,Track Sweatpants Black Wom,4.700.000,Palm Angels,https://voila.id/collections/men/products/palm-angels-track-sweatpants-black-wom#
762,Teddy Bear Tennis Sneakers White Brown,4.500.000,Palm Angels,https://voila.id/collections/men/products/palm-angels-teddy-bear-tennis-sneakers-white-brown#
763,Play Big Heart Polka Dot T-Shirt White,2.000.000,Comme Des Garcons,https://voila.id/collections/men/products/comme-des-garcons-play-big-heart-polka-dot-t-shirt-white#
764,Love Sprayed St. Barth T-Shirt White Light Blue,2.900.000,Palm Angels,https://voila.id/collections/men/products/palm-angels-love-sprayed-st-barth-t-shirt-white-light-blue#
765,Baseball Tee Black Red Man,3.600.000,Fear Of God,https://voila.id/collections/men/products/fear-of-god-baseball-tee-black-red-man#
766,Optical Sweatshirt White Man,3.800.000,Moschino,https://voila.id/collections/men/products/moschino-optical-sweatshirt-white-man#
767,Jurassic Unicorn T-Shirt White Man,4.100.000,Vetements,https://voila.id/collections/men/products/vetements-jurassic-unicorn-t-shirt-white-man#
768,Safety Pin Logo Tee White Man,3.900.000,Versace,https://voila.id/collections/men/products/versace-safety-pin-logo-tee-white-man#
769,Optical Knit Sweater Black Man,3.800.000,Moschino,https://voila.id/collections/men/products/moschino-optical-knit-sweater-black-man#
770,Optical Sweatshirt Black Man,3.800.000,Moschino,https://voila.id/collections/men/products/moschino-optical-sweatshirt-black-man#
771,Play Printed Heart Logo T-Shirt Navy,2.000.000,Comme Des Garcons,https://voila.id/collections/men/products/comme-des-garcons-play-printed-heart-logo-t-shirt-navy#
772,Macro Optical Printed Shirt Black/White,8.500.000,Valentino Garavani,https://voila.id/collections/men/products/valentino-garavani-macro-optical-printed-shirt-black-white#
773,One Stud Nappa Leather Low-Top Sneaker Black Multi,7.100.000,Valentino Garavani,https://voila.id/collections/men/products/valentino-garavani-one-stud-nappa-leather-low-top-sneaker-black-multi#
774,One Stud Low-Top Metallic Details Sneakers White Antique Brass,7.100.000,Valentino Garavani,https://voila.id/collections/men/products/valentino-garavani-one-stud-low-top-metallic-details-sneakers-white-antique-brass#
775,Knit Fabric Sneakers Black,9.200.000,Prada,https://voila.id/collections/men/products/prada-knit-fabric-sneakers-black#
776,Louis Junior Spikes Orlato Sneakers Multicolor,8.100.000,Christian Louboutin,https://voila.id/collections/men/products/christian-louboutin-louis-junior-spikes-orlato-sneakers-multicolor#
777,Air Force 1 '07 Craft Men's Shoes White,2.200.000,Nike,https://voila.id/collections/men/products/nike-air-force-1-07-craft-mens-shoes-white#
778,MLB La Dodgers Hoody White Man,5.300.000,Off-White,https://voila.id/collections/men/products/off-white-mlb-la-dodgers-hoody-white-man#
779,MLB Chicago Cubs Hoody Blue Man,5.200.000,Off-White,https://voila.id/collections/men/products/off-white-mlb-chicago-cubs-hoody-blue-man#
780,MLB Chicago White Sox Hoody Black Man,5.300.000,Off-White,https://voila.id/collections/men/products/off-white-mlb-chicago-white-sox-hoody-black-man#
781,Tornado Arrow Sweatshirt Black Man,4.900.000,Off-White,https://voila.id/collections/men/products/off-white-tornado-arrow-sweatshirt-black-man#
782,Caravaggio Painting Sweatshirt Black Man,4.700.000,Off-White,https://voila.id/collections/men/products/off-white-caravaggio-painting-sweatshirt-black-man#
