no,type,id,lokalitas,nama,nama_perusahaan,nama_tampil_badan_hukum,nomor_pb_umku,nomor_tanda_daftar,qr_code,sektor,sistem_elektronik_id,status_id,tanggal_daftar,tanggal_terbit,website,links,
4224,tdpseTerbit,1426,LOKAL,maubelajarapa.com,PT AVODAH ROYAL MULIA,PT,,000949.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1426,Sektor Teknologi Informasi dan Komunikasi,2399,TERDAFTAR,6/9/2021,6/9/2021,https://maubelajarapa.com/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1426,
4225,tdpseTerbit,1425,LOKAL,UDANA,PT DANA RINTIS INDONESIA,PT,,000948.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1425,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",2393,TERDAFTAR,6/9/2021,6/9/2021,udana.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1425,
4226,tdpseTerbit,1424,LOKAL,GREDU School Management System,PT SUMBER KREATIF INDONESIA,PT,,000413.02/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1424,Sektor Teknologi Informasi dan Komunikasi,339,TERDAFTAR,6/9/2021,6/9/2021,Gredu.Asia,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1424,
4227,tdpseTerbit,1423,LOKAL,PotatoBeans,PT PADMA DIGITAL INDONESIA,PT,,000947.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1423,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",1039,TERDAFTAR,6/9/2021,6/9/2021,potatobeans.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1423,
4228,tdpseTerbit,1422,LOKAL,ShopBack Online Cashback Platform,PT SHOPBACK MITRA SEJAHTERA,PT,,000946.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1422,Sektor Teknologi Informasi dan Komunikasi,1038,TERDAFTAR,6/9/2021,6/9/2021,https://www.shopback.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1422,
4229,tdpseTerbit,1421,LOKAL,Mobile Banking Bank Bengkulu,PT BANK PEMBANGUNAN DAERAH BENGKULU,PT,,000945.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1421,Sektor Keuangan,1017,TERDAFTAR,6/9/2021,6/9/2021,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1421,
4230,tdpseTerbit,1420,LOKAL,InvestASIK,PT DANAREKSA INVESTMENT MANAGEMENT,PT,,000944.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1420,Sektor Keuangan,1032,TERDAFTAR,6/9/2021,6/9/2021,https://www.investasik.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1420,
4231,tdpseTerbit,1419,LOKAL,Shox Rumahan,PT SOYAKA CERDAS KAYA,PT,,000943.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1419,Sektor Teknologi Informasi dan Komunikasi,977,TERDAFTAR,6/9/2021,6/9/2021,rumahanapp.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1419,
4232,tdpseTerbit,1418,LOKAL,Guru Kreator,PT CAHAYA MITRA HARAPAN,PT,,000942.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1418,Sektor Teknologi Informasi dan Komunikasi,1033,TERDAFTAR,6/9/2021,6/9/2021,https://www.gurukreator.id/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1418,
4233,tdpseTerbit,1417,LOKAL,Kokikit Indonesia Teknologi,PT KOKIKIT INDONESIA TEKNOLOGI,PT,,000941.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1417,"Sektor Pangan, Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",1037,TERDAFTAR,6/9/2021,6/9/2021,https://www.kokikit.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1417,
4234,tdpseTerbit,1416,LOKAL,ePustu,PT INFOKES INDONESIA,PT,,000314.08/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1416,"Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",2511,TERDAFTAR,6/9/2021,6/9/2021,epuskesmas.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1416,
4235,tdpseTerbit,1415,LOKAL,eBidan,PT INFOKES INDONESIA,PT,,000314.07/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1415,"Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",2510,TERDAFTAR,6/9/2021,6/9/2021,ebidan.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1415,
4236,tdpseTerbit,1414,LOKAL,Sah! Ya,PT SAH INDONESIA JAYA,PT,,000940.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1414,Sektor Teknologi Informasi dan Komunikasi,810,TERDAFTAR,6/9/2021,6/9/2021,https://www.sahya.co.id/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1414,
4237,tdpseTerbit,1413,LOKAL,Hans Tekno Internasional,PT HANS TEKNO INTERNASIONAL,PT,,000939.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1413,Sektor Keuangan,1021,TERDAFTAR,6/9/2021,6/9/2021,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1413,
4238,tdpseTerbit,1412,LOKAL,iclick.generali.co.id,PT ASURANSI JIWA GENERALI INDONESIA,PT,,000217.06/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1412,Sektor Keuangan,2690,TERDAFTAR,6/9/2021,6/9/2021,https://iclick.generali.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1412,
4239,tdpseTerbit,1411,LOKAL,Tosulo,CV MASSULOWALIE DIGITAL GRUP,CV,,000892.02/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1411,Sektor Teknologi Informasi dan Komunikasi,984,TERDAFTAR,6/9/2021,6/9/2021,https://Tosulo.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1411,
4240,tdpseTerbit,1410,LOKAL,gotomalls.com,PT DIGITAL PRIMA SEJAHTERA,PT,,000938.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1410,Sektor Teknologi Informasi dan Komunikasi,1027,TERDAFTAR,6/9/2021,6/9/2021,www.digiprimatera.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1410,
4241,tdpseTerbit,1409,LOKAL,RUPIAH KILAT,Koperasi SIMPAN PINJAM SATU BERKAH MULIA,Koperasi,,000937.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1409,Sektor Teknologi Informasi dan Komunikasi,1035,TERDAFTAR,6/9/2021,6/9/2021,http://www.rupiahkilat.com/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1409,
4242,tdpseTerbit,1408,LOKAL,eHospital,PT INFOKES INDONESIA,PT,,000314.06/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1408,"Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",2509,TERDAFTAR,6/9/2021,6/9/2021,ehospital.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1408,
4243,tdpseTerbit,1407,LOKAL,eAntrean,PT INFOKES INDONESIA,PT,,000314.05/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1407,"Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",2508,TERDAFTAR,6/9/2021,6/9/2021,eantrian.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1407,
4244,tdpseTerbit,1406,LOKAL,ASET - Artha Sekuritas Eletronik Trading,PT ARTHA SEKURITAS INDONESIA,PT,,000936.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1406,Sektor Keuangan,958,TERDAFTAR,6/9/2021,6/9/2021,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1406,
4245,tdpseTerbit,1405,LOKAL,GERBANGAKSES,PT GERBANG AKSES INDONESIA,PT,,000935.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1405,Sektor Teknologi Informasi dan Komunikasi,2812,TERDAFTAR,6/9/2021,6/9/2021,gerbangakses.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1405,
4246,tdpseTerbit,1404,LOKAL,eFarmasi,PT INFOKES INDONESIA,PT,,000314.04/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1404,"Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",2507,TERDAFTAR,6/9/2021,6/9/2021,efarmasi.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1404,
4247,tdpseTerbit,1403,LOKAL,eClinic,PT INFOKES INDONESIA,PT,,000314.03/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1403,"Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",2506,TERDAFTAR,6/9/2021,6/9/2021,eclinic.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1403,
4248,tdpseTerbit,1402,LOKAL,Aku Pintar Indonesia,PT AKU PINTAR INDONESIA,PT,,000934.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1402,Sektor Teknologi Informasi dan Komunikasi,978,TERDAFTAR,6/9/2021,6/9/2021,https://akupintar.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1402,
4249,tdpseTerbit,1401,LOKAL,Smartyseller Indonesia,PT SMARTY SEJAHTERA INDONESIA,PT,,000932.02/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1401,Sektor Perdagangan,1025,TERDAFTAR,6/9/2021,6/9/2021,Https://www.smartyseller.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1401,
4250,tdpseTerbit,1400,LOKAL,Tlusure,PT FANTASTIS ANAK BANGSA INDONESIA,PT,,000933.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1400,Sektor Teknologi Informasi dan Komunikasi,674,TERDAFTAR,6/9/2021,6/9/2021,http://tlusure.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1400,
4251,tdpseTerbit,1399,LOKAL,Smarty Platform,PT SMARTY SEJAHTERA INDONESIA,PT,,000932.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1399,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",1024,TERDAFTAR,6/9/2021,6/9/2021,https://www.smartyshop.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1399,
4252,tdpseTerbit,1398,LOKAL,Sayurbox,PT KREASI NOSTRA MANDIRI,PT,,000931.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1398,Sektor Perdagangan,1020,TERDAFTAR,6/9/2021,6/9/2021,www.sayurbox.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1398,
4253,tdpseTerbit,1397,LOKAL,Plum,Koperasi KONSUMEN DIGITAL ASET NUSANTARA,Koperasi,,000930.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1397,Sektor Perdagangan,3361,TERDAFTAR,6/9/2021,6/9/2021,plum.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1397,
4254,tdpseTerbit,1396,LOKAL,UNIQLO,PT FAST RETAILING INDONESIA,PT,,000929.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1396,Sektor Perdagangan,1022,TERDAFTAR,6/9/2021,6/9/2021,https://uniqlo.com/id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1396,
4255,tdpseTerbit,1395,LOKAL,Customer Corner,PT CHUBB LIFE INSURANCE INDONESIA,PT,,000928.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1395,Sektor Keuangan,80,TERDAFTAR,6/9/2021,6/9/2021,https://customercorner.chubblife.co.id/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1395,
4256,tdpseTerbit,1394,LOKAL,Dashboard DomaiNesia,PT DELTA NEVA ANGKASA,PT,,000927.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1394,Sektor Teknologi Informasi dan Komunikasi,3481,TERDAFTAR,6/9/2021,6/9/2021,www.domainesia.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1394,
4257,tdpseTerbit,1393,LOKAL,Turbo.co.id,PT TURBO MITRA PERKASA,PT,,000926.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1393,Sektor Perdagangan,3334,TERDAFTAR,6/9/2021,6/9/2021,https://turbo.co.id/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1393,
4258,tdpseTerbit,1392,LOKAL,itemku,PT FIVE JACK,PT,,000643.02/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1392,Sektor Perdagangan,593,TERDAFTAR,6/9/2021,6/9/2021,itemku.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1392,
4259,tdpseTerbit,1391,LOKAL,Gen iClick,PT ASURANSI JIWA GENERALI INDONESIA,PT,,000217.05/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1391,Sektor Keuangan,2689,TERDAFTAR,6/9/2021,6/9/2021,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1391,
4260,tdpseTerbit,4781,LOKAL,Ruang Akun,FERNANDO RUDERI,,,000888.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4781,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",4726,TERDAFTAR,6/2/2021,6/2/2021,https://ruangakun.store,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4781,
4261,tdpseTerbit,1390,LOKAL,iconnectagency.generali.co.id,PT ASURANSI JIWA GENERALI INDONESIA,PT,,000217.04/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1390,Sektor Keuangan,2688,TERDAFTAR,6/2/2021,6/2/2021,https://iconnectagency.generali.co.id/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1390,
4262,tdpseTerbit,1389,LOKAL,Sampingan,PT SAMPINGAN MITRA INDONESIA,PT,,000925.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1389,Sektor Teknologi Informasi dan Komunikasi,3332,TERDAFTAR,6/2/2021,6/2/2021,https://sampingan.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1389,
4263,tdpseTerbit,1388,LOKAL,SiMotor,PT DIGITAL NAYAKA ABHINAYA,PT,,000924.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1388,Sektor Perdagangan,1002,TERDAFTAR,6/2/2021,6/2/2021,https://simotor.id/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1388,
4264,tdpseTerbit,1387,LOKAL,Chat Bot Melisha,PT MITRA PINASTHIKA MULIA,PT,,000546.04/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1387,Sektor Teknologi Informasi dan Komunikasi,3687,TERDAFTAR,6/2/2021,6/2/2021,www.mpmhondajatim.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1387,
4265,tdpseTerbit,1386,LOKAL,Brompit,PT MITRA PINASTHIKA MULIA,PT,,000546.03/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1386,Sektor Teknologi Informasi dan Komunikasi,3686,TERDAFTAR,6/2/2021,6/2/2021,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1386,
4266,tdpseTerbit,1385,LOKAL,VCGENSET,CV BERKAT JAYA MAKMUR,CV,,000923.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1385,Sektor Perdagangan,995,TERDAFTAR,6/2/2021,6/2/2021,https://www.vcgenset.co.id/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1385,
4267,tdpseTerbit,1384,LOKAL,Elinking Indonesia,PT CAIH INFOTECH INDONESIA,PT,,000922.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1384,Sektor Perdagangan,1014,TERDAFTAR,6/2/2021,6/2/2021,http://caih.co.id/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1384,
4268,tdpseTerbit,1383,LOKAL,SMARTAVATAR,PT ASIA SMART DIGITAL,PT,,000921.01/DJAI.PSE/06/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1383,Sektor Teknologi Informasi dan Komunikasi,1003,TERDAFTAR,6/2/2021,6/2/2021,http://www.asiasmartdigital.co.id/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1383,
